Roaming Scheme ID,Allow Roaming,Roaming Scheme Name,Roaming VLR ID,VLR Address,GSM SSF Address,Local VLR,VLR Number Type,Description
2140,No,2140,1114,86185,86185,No,Number prefix,
2140,No,2140,1038,86136,86136,No,Number prefix,
2140,No,2140,802,86156,86156,No,Number prefix,
2140,No,2140,1117,86166,86166,No,Number prefix,
2140,No,2140,1113,86176,86176,No,Number prefix,
2140,No,2140,1115,86186,86186,No,Number prefix,
2140,No,2140,799,86137,86137,No,Number prefix,
2140,No,2140,1045,86147,86147,No,Number prefix,
2140,No,2140,803,86157,86157,No,Number prefix,
2140,No,2140,1046,86187,86187,No,Number prefix,
2140,No,2140,800,86138,86138,No,Number prefix,
2140,No,2140,1040,86158,86158,No,Number prefix,
2140,No,2140,1044,86188,86188,No,Number prefix,
2140,No,2140,801,86139,86139,No,Number prefix,
2140,No,2140,1039,86159,86159,No,Number prefix,
2140,No,2140,1116,8610646,8610646,No,Number prefix,
2140,No,2140,1003,9656,9656,No,Number prefix,
2140,No,2140,1005,96650,96650,No,Number prefix,
2140,No,2140,1013,96892,96892,No,Number prefix,
2140,No,2140,1006,96654,96654,No,Number prefix,
2140,No,2140,1007,96655,96655,No,Number prefix,
2140,No,2140,1008,96656,96656,No,Number prefix,
2140,No,2140,995,96096,96096,No,Number prefix,
2140,No,2140,1004,96596,96596,No,Number prefix,
2140,No,2140,997,96277,96277,No,Number prefix,
2140,No,2140,1080,96278,96278,No,Number prefix,
2140,No,2140,996,96139,96139,No,Number prefix,
2140,No,2140,1009,96659,96659,No,Number prefix,
2140,No,2140,998,96279,96279,No,Number prefix,
2140,No,2140,1002,96479,96479,No,Number prefix,
2140,No,2140,1012,96799,96799,No,Number prefix,
2140,No,2140,1014,96899,96899,No,Number prefix,
2140,No,2140,1000,9647701,9647701,No,Number prefix,
2140,No,2140,1001,9647802,9647802,No,Number prefix,
2140,No,2140,1093,1704502,1704502,No,Number prefix,
2140,No,2140,1081,17058968,17058968,No,Number prefix,
2140,No,2140,1075,27741,27741,No,Number prefix,
2140,No,2140,1095,474171,474171,No,Number prefix,
2140,No,2140,1124,67374,67374,No,Number prefix,
2140,No,2140,1125,67384,67384,No,Number prefix,
2140,No,2140,1121,67387,67387,No,Number prefix,
2140,No,2140,1122,673894,673894,No,Number prefix,
2140,No,2140,1123,673869,673869,No,Number prefix,
2140,No,2140,804,87077,87077,No,Number prefix,
2140,No,2140,1015,97150,97150,No,Number prefix,
2140,No,2140,1019,97250,97250,No,Number prefix,
2140,No,2140,1020,97252,97252,No,Number prefix,
2140,No,2140,1021,97253,97253,No,Number prefix,
2140,No,2140,1016,97154,97154,No,Number prefix,
2140,No,2140,1022,97254,97254,No,Number prefix,
2140,No,2140,1017,97155,97155,No,Number prefix,
2140,No,2140,1026,97455,97455,No,Number prefix,
2140,No,2140,1024,97336,97336,No,Number prefix,
2140,No,2140,1018,97156,97156,No,Number prefix,
2140,No,2140,1027,97477,97477,No,Number prefix,
2140,No,2140,1025,97339,97339,No,Number prefix,
2140,No,2140,1023,97259,97259,No,Number prefix,
2140,No,2140,1028,977985,977985,No,Number prefix,
2140,No,2140,1070,182558,182558,No,Number prefix,
2140,No,2140,1142,1814222,1814222,No,Number prefix,
2140,No,2140,1082,1807631,1807631,No,Number prefix,
2140,No,2140,1119,487360039,487360039,No,Number prefix,
2140,No,2140,805,88016,88016,No,Number prefix,
2140,No,2140,809,88216,88216,No,Number prefix,
2140,No,2140,806,88017,88017,No,Number prefix,
2140,No,2140,807,88018,88018,No,Number prefix,
2140,No,2140,810,88298,88298,No,Number prefix,
2140,No,2140,808,88019,88019,No,Number prefix,
2140,No,2140,811,88299,88299,No,Number prefix,
2140,No,2140,1144,883290,883290,No,Number prefix,
2140,No,2140,812,886932,886932,No,Number prefix,
2140,No,2140,813,886935,886935,No,Number prefix,
2140,No,2140,1094,8829800202,8829800202,No,Number prefix,
2140,No,2140,1030,98920,98920,No,Number prefix,
2140,No,2140,1085,1970376,1970376,No,Number prefix,
2140,No,2140,1092,1907599,1907599,No,Number prefix,
2140,No,2140,1118,393519,393519,No,Number prefix,
2140,No,2140,1130,7980,7980,No,Number prefix,
2140,No,2140,1150,790434,790434,No,Number prefix,
2140,No,2140,1032,99293,99293,No,Number prefix,
2140,No,2140,1036,99893,99893,No,Number prefix,
2140,No,2140,1034,99577,99577,No,Number prefix,
2140,No,2140,1035,99599,99599,No,Number prefix,
2140,No,2140,1033,993663,993663,No,Number prefix,
2140,No,2140,500,3093,3093,No,Number prefix,
2140,No,2140,497,30693,30693,No,Number prefix,
2140,No,2140,498,30694,30694,No,Number prefix,
2140,No,2140,499,30699,30699,No,Number prefix,
2140,No,2140,601,4092,4092,No,Number prefix,
2140,No,2140,602,4094,4094,No,Number prefix,
2140,No,2140,599,40722,40722,No,Number prefix,
2140,No,2140,600,40744,40744,No,Number prefix,
2140,No,2140,689,50933,50933,No,Number prefix,
2140,No,2140,686,50585,50585,No,Number prefix,
2140,No,2140,688,50769,50769,No,Number prefix,
2140,No,2140,687,506300,506300,No,Number prefix,
2140,No,2140,685,502530,502530,No,Number prefix,
2140,No,2140,723,6013,6013,No,Number prefix,
2140,No,2140,724,6016,6016,No,Number prefix,
2140,No,2140,725,6019,6019,No,Number prefix,
2140,No,2140,757,7095,7095,No,Number prefix,
2140,No,2140,506,31653,31653,No,Number prefix,
2140,No,2140,503,31624,31624,No,Number prefix,
2140,No,2140,507,31654,31654,No,Number prefix,
2140,No,2140,504,31626,31626,No,Number prefix,
2140,No,2140,505,31628,31628,No,Number prefix,
2140,No,2140,690,5119815,5119815,No,Number prefix,
2140,No,2140,691,51198150,51198150,No,Number prefix,
2140,No,2140,732,61430,61430,No,Number prefix,
2140,No,2140,727,61411,61411,No,Number prefix,
2140,No,2140,728,61414,61414,No,Number prefix,
2140,No,2140,729,61415,61415,No,Number prefix,
2140,No,2140,731,61426,61426,No,Number prefix,
2140,No,2140,726,61408,61408,No,Number prefix,
2140,No,2140,730,61418,61418,No,Number prefix,
2140,No,2140,773,8180931,8180931,No,Number prefix,
2140,No,2140,774,8190542,8190542,No,Number prefix,
2140,No,2140,775,8190665,8190665,No,Number prefix,
2140,No,2140,508,32475,32475,No,Number prefix,
2140,No,2140,510,32495,32495,No,Number prefix,
2140,No,2140,509,32486,32486,No,Number prefix,
2140,No,2140,612,42378,42378,No,Number prefix,
2140,No,2140,613,42379,42379,No,Number prefix,
2140,No,2140,607,420602,420602,No,Number prefix,
2140,No,2140,608,420603,420603,No,Number prefix,
2140,No,2140,610,421903,421903,No,Number prefix,
2140,No,2140,611,421905,421905,No,Number prefix,
2140,No,2140,609,420608,420608,No,Number prefix,
2140,No,2140,693,52501,52501,No,Number prefix,
2140,No,2140,695,52941,52941,No,Number prefix,
2140,No,2140,694,52551,52551,No,Number prefix,
2140,No,2140,696,52942,52942,No,Number prefix,
2140,No,2140,692,52333,52333,No,Number prefix,
2140,No,2140,733,62811,62811,No,Number prefix,
2140,No,2140,734,62816,62816,No,Number prefix,
2140,No,2140,735,62818,62818,No,Number prefix,
2140,No,2140,776,821020,821020,No,Number prefix,
2140,No,2140,513,33660,33660,No,Number prefix,
2140,No,2140,517,33751,33751,No,Number prefix,
2140,No,2140,514,33662,33662,No,Number prefix,
2140,No,2140,516,33695,33695,No,Number prefix,
2140,No,2140,511,33609,33609,No,Number prefix,
2140,No,2140,515,33689,33689,No,Number prefix,
2140,No,2140,512,3364162,3364162,No,Number prefix,
2140,No,2140,614,43650,43650,No,Number prefix,
2140,No,2140,615,43660,43660,No,Number prefix,
2140,No,2140,616,43664,43664,No,Number prefix,
2140,No,2140,617,43676,43676,No,Number prefix,
2140,No,2140,618,43699,43699,No,Number prefix,
2140,No,2140,736,63917,63917,No,Number prefix,
2140,No,2140,737,63918,63918,No,Number prefix,
2140,No,2140,758,7333,7333,No,Number prefix,
2140,No,2140,524,34630,34630,No,Number prefix,
2140,No,2140,530,34690,34690,No,Number prefix,
2140,No,2140,523,34622,34622,No,Number prefix,
2140,No,2140,527,34654,34654,No,Number prefix,
2140,No,2140,519,34606,34606,No,Number prefix,
2140,No,2140,528,34656,34656,No,Number prefix,
2140,No,2140,521,34607,34607,No,Number prefix,
2140,No,2140,531,34697,34697,No,Number prefix,
2140,No,2140,522,34609,34609,No,Number prefix,
2140,No,2140,529,346681,346681,No,Number prefix,
2140,No,2140,518,346022,346022,No,Number prefix,
2140,No,2140,526,346404,346404,No,Number prefix,
2140,No,2140,520,3460647,3460647,No,Number prefix,
2140,No,2140,525,34640009,34640009,No,Number prefix,
2140,No,2140,619,440,440,No,Number prefix,
2140,No,2140,620,441,441,No,Number prefix,
2140,No,2140,621,442,442,No,Number prefix,
2140,No,2140,622,443,443,No,Number prefix,
2140,No,2140,624,444,444,No,Number prefix,
2140,No,2140,625,445,445,No,Number prefix,
2140,No,2140,626,446,446,No,Number prefix,
2140,No,2140,647,448,448,No,Number prefix,
2140,No,2140,648,449,449,No,Number prefix,
2140,No,2140,627,4470,4470,No,Number prefix,
2140,No,2140,628,4471,4471,No,Number prefix,
2140,No,2140,629,4472,4472,No,Number prefix,
2140,No,2140,630,4473,4473,No,Number prefix,
2140,No,2140,631,4474,4474,No,Number prefix,
2140,No,2140,633,4475,4475,No,Number prefix,
2140,No,2140,649,44973,44973,No,Number prefix,
2140,No,2140,623,44385,44385,No,Number prefix,
2140,No,2140,642,447870,447870,No,Number prefix,
2140,No,2140,636,447781,447781,No,Number prefix,
2140,No,2140,639,447802,447802,No,Number prefix,
2140,No,2140,644,447953,447953,No,Number prefix,
2140,No,2140,646,447973,447973,No,Number prefix,
2140,No,2140,635,447624,447624,No,Number prefix,
2140,No,2140,637,447785,447785,No,Number prefix,
2140,No,2140,638,447797,447797,No,Number prefix,
2140,No,2140,645,447958,447958,No,Number prefix,
2140,No,2140,632,447488,447488,No,Number prefix,
2140,No,2140,640,4478228,4478228,No,Number prefix,
2140,No,2140,643,4478921,4478921,No,Number prefix,
2140,No,2140,641,4478297,4478297,No,Number prefix,
2140,No,2140,634,4475896,4475896,No,Number prefix,
2140,No,2140,698,5434,5434,No,Number prefix,
2140,No,2140,697,54115174,54115174,No,Number prefix,
2140,No,2140,738,6421,6421,No,Number prefix,
2140,No,2140,739,6422,6422,No,Number prefix,
2140,No,2140,416,25884,25884,No,Number prefix,
2140,No,2140,417,25886,25886,No,Number prefix,
2140,No,2140,553,35840,35840,No,Number prefix,
2140,No,2140,555,35850,35850,No,Number prefix,
2140,No,2140,532,35191,35191,No,Number prefix,
2140,No,2140,544,35482,35482,No,Number prefix,
2140,No,2140,533,35193,35193,No,Number prefix,
2140,No,2140,549,35694,35694,No,Number prefix,
2140,No,2140,538,35385,35385,No,Number prefix,
2140,No,2140,539,35386,35386,No,Number prefix,
2140,No,2140,534,35196,35196,No,Number prefix,
2140,No,2140,551,35796,35796,No,Number prefix,
2140,No,2140,540,35387,35387,No,Number prefix,
2140,No,2140,556,35987,35987,No,Number prefix,
2140,No,2140,550,35697,35697,No,Number prefix,
2140,No,2140,546,35568,35568,No,Number prefix,
2140,No,2140,557,35988,35988,No,Number prefix,
2140,No,2140,559,35998,35998,No,Number prefix,
2140,No,2140,543,35469,35469,No,Number prefix,
2140,No,2140,547,35569,35569,No,Number prefix,
2140,No,2140,548,35679,35679,No,Number prefix,
2140,No,2140,545,35489,35489,No,Number prefix,
2140,No,2140,558,35989,35989,No,Number prefix,
2140,No,2140,552,35799,35799,No,Number prefix,
2140,No,2140,542,354650,354650,No,Number prefix,
2140,No,2140,541,354611,354611,No,Number prefix,
2140,No,2140,535,352021,352021,No,Number prefix,
2140,No,2140,554,358451,358451,No,Number prefix,
2140,No,2140,536,352061,352061,No,Number prefix,
2140,No,2140,537,352091,352091,No,Number prefix,
2140,No,2140,650,4526,4526,No,Number prefix,
2140,No,2140,651,4528,4528,No,Number prefix,
2140,No,2140,654,45401,45401,No,Number prefix,
2140,No,2140,652,45311,45311,No,Number prefix,
2140,No,2140,653,45313,45313,No,Number prefix,
2140,No,2140,655,45405,45405,No,Number prefix,
2140,No,2140,704,55010,55010,No,Number prefix,
2140,No,2140,708,55101,55101,No,Number prefix,
2140,No,2140,705,55011,55011,No,Number prefix,
2140,No,2140,707,55031,55031,No,Number prefix,
2140,No,2140,699,55002,55002,No,Number prefix,
2140,No,2140,700,55003,55003,No,Number prefix,
2140,No,2140,706,55023,55023,No,Number prefix,
2140,No,2140,701,55004,55004,No,Number prefix,
2140,No,2140,702,55005,55005,No,Number prefix,
2140,No,2140,703,55006,55006,No,Number prefix,
2140,No,2140,709,55119,55119,No,Number prefix,
2140,No,2140,710,55219,55219,No,Number prefix,
2140,No,2140,711,55319,55319,No,Number prefix,
2140,No,2140,740,659,659,No,Number prefix,
2140,No,2140,741,65902,65902,No,Number prefix,
2140,No,2140,742,659854,659854,No,Number prefix,
2140,No,2140,418,2600,2600,No,Number prefix,
2140,No,2140,437,2610,2610,No,Number prefix,
2140,No,2140,466,2650,2650,No,Number prefix,
2140,No,2140,419,2601,2601,No,Number prefix,
2140,No,2140,438,2611,2611,No,Number prefix,
2140,No,2140,467,2651,2651,No,Number prefix,
2140,No,2140,420,2602,2602,No,Number prefix,
2140,No,2140,439,2612,2612,No,Number prefix,
2140,No,2140,468,2652,2652,No,Number prefix,
2140,No,2140,421,2603,2603,No,Number prefix,
2140,No,2140,469,2653,2653,No,Number prefix,
2140,No,2140,491,2693,2693,No,Number prefix,
2140,No,2140,422,2604,2604,No,Number prefix,
2140,No,2140,450,2614,2614,No,Number prefix,
2140,No,2140,470,2654,2654,No,Number prefix,
2140,No,2140,423,2605,2605,No,Number prefix,
2140,No,2140,451,2615,2615,No,Number prefix,
2140,No,2140,471,2655,2655,No,Number prefix,
2140,No,2140,424,2606,2606,No,Number prefix,
2140,No,2140,452,2616,2616,No,Number prefix,
2140,No,2140,472,2656,2656,No,Number prefix,
2140,No,2140,486,2666,2666,No,Number prefix,
2140,No,2140,425,2607,2607,No,Number prefix,
2140,No,2140,453,2617,2617,No,Number prefix,
2140,No,2140,473,2657,2657,No,Number prefix,
2140,No,2140,426,2608,2608,No,Number prefix,
2140,No,2140,454,2618,2618,No,Number prefix,
2140,No,2140,474,2658,2658,No,Number prefix,
2140,No,2140,455,2619,2619,No,Number prefix,
2140,No,2140,440,26130,26130,No,Number prefix,
2140,No,2140,427,26090,26090,No,Number prefix,
2140,No,2140,475,26590,26590,No,Number prefix,
2140,No,2140,459,26311,26311,No,Number prefix,
2140,No,2140,441,26131,26131,No,Number prefix,
2140,No,2140,461,26371,26371,No,Number prefix,
2140,No,2140,487,26771,26771,No,Number prefix,
2140,No,2140,464,26481,26481,No,Number prefix,
2140,No,2140,428,26091,26091,No,Number prefix,
2140,No,2140,463,26391,26391,No,Number prefix,
2140,No,2140,476,26591,26591,No,Number prefix,
2140,No,2140,442,26132,26132,No,Number prefix,
2140,No,2140,488,26772,26772,No,Number prefix,
2140,No,2140,429,26092,26092,No,Number prefix,
2140,No,2140,477,26592,26592,No,Number prefix,
2140,No,2140,460,26323,26323,No,Number prefix,
2140,No,2140,443,26133,26133,No,Number prefix,
2140,No,2140,489,26773,26773,No,Number prefix,
2140,No,2140,430,26093,26093,No,Number prefix,
2140,No,2140,478,26593,26593,No,Number prefix,
2140,No,2140,444,26134,26134,No,Number prefix,
2140,No,2140,431,26094,26094,No,Number prefix,
2140,No,2140,479,26594,26594,No,Number prefix,
2140,No,2140,445,26135,26135,No,Number prefix,
2140,No,2140,458,26285,26285,No,Number prefix,
2140,No,2140,465,26485,26485,No,Number prefix,
2140,No,2140,432,26095,26095,No,Number prefix,
2140,No,2140,480,26595,26595,No,Number prefix,
2140,No,2140,446,26136,26136,No,Number prefix,
2140,No,2140,490,26876,26876,No,Number prefix,
2140,No,2140,433,26096,26096,No,Number prefix,
2140,No,2140,481,26596,26596,No,Number prefix,
2140,No,2140,447,26137,26137,No,Number prefix,
2140,No,2140,462,26377,26377,No,Number prefix,
2140,No,2140,434,26097,26097,No,Number prefix,
2140,No,2140,482,26597,26597,No,Number prefix,
2140,No,2140,448,26138,26138,No,Number prefix,
2140,No,2140,435,26098,26098,No,Number prefix,
2140,No,2140,483,26598,26598,No,Number prefix,
2140,No,2140,449,26139,26139,No,Number prefix,
2140,No,2140,436,26099,26099,No,Number prefix,
2140,No,2140,484,26599,26599,No,Number prefix,
2140,No,2140,456,2626920,2626920,No,Number prefix,
2140,No,2140,457,26269200,26269200,No,Number prefix,
2140,No,2140,560,3620,3620,No,Number prefix,
2140,No,2140,561,3630,3630,No,Number prefix,
2140,No,2140,656,46705,46705,No,Number prefix,
2140,No,2140,665,46765,46765,No,Number prefix,
2140,No,2140,657,46707,46707,No,Number prefix,
2140,No,2140,664,46737,46737,No,Number prefix,
2140,No,2140,658,46708,46708,No,Number prefix,
2140,No,2140,660,467350,467350,No,Number prefix,
2140,No,2140,661,467354,467354,No,Number prefix,
2140,No,2140,659,4673130,4673130,No,Number prefix,
2140,No,2140,662,4673547,4673547,No,Number prefix,
2140,No,2140,663,4673548,4673548,No,Number prefix,
2140,No,2140,712,56920,56920,No,Number prefix,
2140,No,2140,713,56982,56982,No,Number prefix,
2140,No,2140,750,6691,6691,No,Number prefix,
2140,No,2140,743,6616,6616,No,Number prefix,
2140,No,2140,744,6618,6618,No,Number prefix,
2140,No,2140,747,66830,66830,No,Number prefix,
2140,No,2140,752,66950,66950,No,Number prefix,
2140,No,2140,749,66891,66891,No,Number prefix,
2140,No,2140,745,66816,66816,No,Number prefix,
2140,No,2140,746,66818,66818,No,Number prefix,
2140,No,2140,751,66938,66938,No,Number prefix,
2140,No,2140,748,6685369,6685369,No,Number prefix,
2140,No,2140,492,27812,27812,No,Number prefix,
2140,No,2140,569,37250,37250,No,Number prefix,
2140,No,2140,574,37493,37493,No,Number prefix,
2140,No,2140,566,37125,37125,No,Number prefix,
2140,No,2140,570,37255,37255,No,Number prefix,
2140,No,2140,572,37365,37365,No,Number prefix,
2140,No,2140,571,37256,37256,No,Number prefix,
2140,No,2140,573,373691,373691,No,Number prefix,
2140,No,2140,563,370684,370684,No,Number prefix,
2140,No,2140,567,371295,371295,No,Number prefix,
2140,No,2140,575,375296,375296,No,Number prefix,
2140,No,2140,576,375297,375297,No,Number prefix,
2140,No,2140,568,371298,371298,No,Number prefix,
2140,No,2140,564,370698,370698,No,Number prefix,
2140,No,2140,565,370699,370699,No,Number prefix,
2140,No,2140,667,47900,47900,No,Number prefix,
2140,No,2140,668,47920,47920,No,Number prefix,
2140,No,2140,666,474791,474791,No,Number prefix,
2140,No,2140,714,57316,57316,No,Number prefix,
2140,No,2140,753,67073,67073,No,Number prefix,
2140,No,2140,755,67784,67784,No,Number prefix,
2140,No,2140,754,67576,67576,No,Number prefix,
2140,No,2140,759,7705,7705,No,Number prefix,
2140,No,2140,586,38640,38640,No,Number prefix,
2140,No,2140,577,38050,38050,No,Number prefix,
2140,No,2140,588,38670,38670,No,Number prefix,
2140,No,2140,590,38970,38970,No,Number prefix,
2140,No,2140,587,38641,38641,No,Number prefix,
2140,No,2140,580,38163,38163,No,Number prefix,
2140,No,2140,589,38765,38765,No,Number prefix,
2140,No,2140,578,38067,38067,No,Number prefix,
2140,No,2140,581,38167,38167,No,Number prefix,
2140,No,2140,582,38267,38267,No,Number prefix,
2140,No,2140,579,38068,38068,No,Number prefix,
2140,No,2140,583,38268,38268,No,Number prefix,
2140,No,2140,585,38598,38598,No,Number prefix,
2140,No,2140,584,38269,38269,No,Number prefix,
2140,No,2140,673,48790,48790,No,Number prefix,
2140,No,2140,669,48501,48501,No,Number prefix,
2140,No,2140,670,48601,48601,No,Number prefix,
2140,No,2140,671,48602,48602,No,Number prefix,
2140,No,2140,672,4869900,4869900,No,Number prefix,
2140,No,2140,715,58412,58412,No,Number prefix,
2140,No,2140,762,7831,7831,No,Number prefix,
2140,No,2140,763,7865,7865,No,Number prefix,
2140,No,2140,761,781296,781296,No,Number prefix,
2140,No,2140,591,39320,39320,No,Number prefix,
2140,No,2140,593,39340,39340,No,Number prefix,
2140,No,2140,596,39380,39380,No,Number prefix,
2140,No,2140,595,39371,39371,No,Number prefix,
2140,No,2140,597,39391,39391,No,Number prefix,
2140,No,2140,592,39339,39339,No,Number prefix,
2140,No,2140,594,39349,39349,No,Number prefix,
2140,No,2140,677,49160,49160,No,Number prefix,
2140,No,2140,678,49170,49170,No,Number prefix,
2140,No,2140,674,49151,49151,No,Number prefix,
2140,No,2140,679,49171,49171,No,Number prefix,
2140,No,2140,680,49172,49172,No,Number prefix,
2140,No,2140,681,49175,49175,No,Number prefix,
2140,No,2140,682,49176,49176,No,Number prefix,
2140,No,2140,675,49157,49157,No,Number prefix,
2140,No,2140,683,49177,49177,No,Number prefix,
2140,No,2140,676,4915890,4915890,No,Number prefix,
2140,No,2140,717,5939,5939,No,Number prefix,
2140,No,2140,718,59394,59394,No,Number prefix,
2140,No,2140,720,59894,59894,No,Number prefix,
2140,No,2140,716,59035,59035,No,Number prefix,
2140,No,2140,719,59598,59598,No,Number prefix,
2140,No,2140,769,79160,79160,No,Number prefix,
2140,No,2140,764,79017,79017,No,Number prefix,
2140,No,2140,767,79037,79037,No,Number prefix,
2140,No,2140,770,79167,79167,No,Number prefix,
2140,No,2140,765,790243,790243,No,Number prefix,
2140,No,2140,766,790254,790254,No,Number prefix,
2140,No,2140,768,790875,790875,No,Number prefix,
2140,No,2140,91,2014,2014,No,Number prefix,
2140,No,2140,102,21370,21370,No,Number prefix,
2140,No,2140,101,21361,21361,No,Number prefix,
2140,No,2140,93,21191,21191,No,Number prefix,
2140,No,2140,105,21891,21891,No,Number prefix,
2140,No,2140,95,21197,21197,No,Number prefix,
2140,No,2140,104,21698,21698,No,Number prefix,
2140,No,2140,97,212640,212640,No,Number prefix,
2140,No,2140,98,212661,212661,No,Number prefix,
2140,No,2140,99,2126639,2126639,No,Number prefix,
2140,No,2140,122,2260,2260,No,Number prefix,
2140,No,2140,142,2270,2270,No,Number prefix,
2140,No,2140,123,2261,2261,No,Number prefix,
2140,No,2140,143,2271,2271,No,Number prefix,
2140,No,2140,124,2262,2262,No,Number prefix,
2140,No,2140,144,2272,2272,No,Number prefix,
2140,No,2140,125,2263,2263,No,Number prefix,
2140,No,2140,145,2273,2273,No,Number prefix,
2140,No,2140,126,2264,2264,No,Number prefix,
2140,No,2140,146,2274,2274,No,Number prefix,
2140,No,2140,127,2265,2265,No,Number prefix,
2140,No,2140,147,2275,2275,No,Number prefix,
2140,No,2140,106,2206,2206,No,Number prefix,
2140,No,2140,128,2266,2266,No,Number prefix,
2140,No,2140,148,2276,2276,No,Number prefix,
2140,No,2140,149,2277,2277,No,Number prefix,
2140,No,2140,140,2268,2268,No,Number prefix,
2140,No,2140,150,2278,2278,No,Number prefix,
2140,No,2140,141,2269,2269,No,Number prefix,
2140,No,2140,110,22170,22170,No,Number prefix,
2140,No,2140,129,22670,22670,No,Number prefix,
2140,No,2140,151,22790,22790,No,Number prefix,
2140,No,2140,130,22671,22671,No,Number prefix,
2140,No,2140,152,22791,22791,No,Number prefix,
2140,No,2140,131,22672,22672,No,Number prefix,
2140,No,2140,153,22792,22792,No,Number prefix,
2140,No,2140,114,22263,22263,No,Number prefix,
2140,No,2140,117,22463,22463,No,Number prefix,
2140,No,2140,132,22673,22673,No,Number prefix,
2140,No,2140,154,22793,22793,No,Number prefix,
2140,No,2140,161,22804,22804,No,Number prefix,
2140,No,2140,133,22674,22674,No,Number prefix,
2140,No,2140,155,22794,22794,No,Number prefix,
2140,No,2140,162,22894,22894,No,Number prefix,
2140,No,2140,120,22505,22505,No,Number prefix,
2140,No,2140,134,22675,22675,No,Number prefix,
2140,No,2140,156,22795,22795,No,Number prefix,
2140,No,2140,108,22166,22166,No,Number prefix,
2140,No,2140,111,22176,22176,No,Number prefix,
2140,No,2140,136,22677,22677,No,Number prefix,
2140,No,2140,158,22797,22797,No,Number prefix,
2140,No,2140,165,22997,22997,No,Number prefix,
2140,No,2140,109,22168,22168,No,Number prefix,
2140,No,2140,137,22678,22678,No,Number prefix,
2140,No,2140,159,22798,22798,No,Number prefix,
2140,No,2140,139,22679,22679,No,Number prefix,
2140,No,2140,160,22799,22799,No,Number prefix,
2140,No,2140,119,225030,225030,No,Number prefix,
2140,No,2140,116,223760,223760,No,Number prefix,
2140,No,2140,113,222363,222363,No,Number prefix,
2140,No,2140,115,223667,223667,No,Number prefix,
2140,No,2140,138,226788,226788,No,Number prefix,
2140,No,2140,171,2320,2320,No,Number prefix,
2140,No,2140,190,2330,2330,No,Number prefix,
2140,No,2140,210,2340,2340,No,Number prefix,
2140,No,2140,238,2350,2350,No,Number prefix,
2140,No,2140,172,2321,2321,No,Number prefix,
2140,No,2140,191,2331,2331,No,Number prefix,
2140,No,2140,211,2341,2341,No,Number prefix,
2140,No,2140,239,2351,2351,No,Number prefix,
2140,No,2140,173,2322,2322,No,Number prefix,
2140,No,2140,212,2342,2342,No,Number prefix,
2140,No,2140,240,2352,2352,No,Number prefix,
2140,No,2140,174,2323,2323,No,Number prefix,
2140,No,2140,202,2333,2333,No,Number prefix,
2140,No,2140,213,2343,2343,No,Number prefix,
2140,No,2140,241,2353,2353,No,Number prefix,
2140,No,2140,175,2324,2324,No,Number prefix,
2140,No,2140,203,2334,2334,No,Number prefix,
2140,No,2140,214,2344,2344,No,Number prefix,
2140,No,2140,242,2354,2354,No,Number prefix,
2140,No,2140,168,2315,2315,No,Number prefix,
2140,No,2140,176,2325,2325,No,Number prefix,
2140,No,2140,204,2335,2335,No,Number prefix,
2140,No,2140,215,2345,2345,No,Number prefix,
2140,No,2140,243,2355,2355,No,Number prefix,
2140,No,2140,177,2326,2326,No,Number prefix,
2140,No,2140,206,2336,2336,No,Number prefix,
2140,No,2140,216,2346,2346,No,Number prefix,
2140,No,2140,169,2317,2317,No,Number prefix,
2140,No,2140,207,2337,2337,No,Number prefix,
2140,No,2140,217,2347,2347,No,Number prefix,
2140,No,2140,245,2357,2357,No,Number prefix,
2140,No,2140,188,2328,2328,No,Number prefix,
2140,No,2140,208,2338,2338,No,Number prefix,
2140,No,2140,246,2358,2358,No,Number prefix,
2140,No,2140,189,2329,2329,No,Number prefix,
2140,No,2140,209,2339,2339,No,Number prefix,
2140,No,2140,237,2349,2349,No,Number prefix,
2140,No,2140,247,2359,2359,No,Number prefix,
2140,No,2140,192,23320,23320,No,Number prefix,
2140,No,2140,178,23270,23270,No,Number prefix,
2140,No,2140,193,23321,23321,No,Number prefix,
2140,No,2140,179,23271,23271,No,Number prefix,
2140,No,2140,228,23481,23481,No,Number prefix,
2140,No,2140,194,23322,23322,No,Number prefix,
2140,No,2140,180,23272,23272,No,Number prefix,
2140,No,2140,249,23672,23672,No,Number prefix,
2140,No,2140,229,23482,23482,No,Number prefix,
2140,No,2140,195,23323,23323,No,Number prefix,
2140,No,2140,181,23273,23273,No,Number prefix,
2140,No,2140,230,23483,23483,No,Number prefix,
2140,No,2140,196,23324,23324,No,Number prefix,
2140,No,2140,205,23354,23354,No,Number prefix,
2140,No,2140,182,23274,23274,No,Number prefix,
2140,No,2140,231,23484,23484,No,Number prefix,
2140,No,2140,197,23325,23325,No,Number prefix,
2140,No,2140,183,23275,23275,No,Number prefix,
2140,No,2140,250,23675,23675,No,Number prefix,
2140,No,2140,232,23485,23485,No,Number prefix,
2140,No,2140,233,23486,23486,No,Number prefix,
2140,No,2140,248,23627,23627,No,Number prefix,
2140,No,2140,185,23277,23277,No,Number prefix,
2140,No,2140,234,23487,23487,No,Number prefix,
2140,No,2140,200,23328,23328,No,Number prefix,
2140,No,2140,186,23278,23278,No,Number prefix,
2140,No,2140,170,23188,23188,No,Number prefix,
